"Input18 to Hidden8 Weight","1.160937"
"Input19 to Hidden8 Weight","0.477643"
"Input20 to Hidden8 Weight","-0.175267"
"Input21 to Hidden8 Weight","-1.349289"
"Input22 to Hidden8 Weight","0.689414"
"Input23 to Hidden8 Weight","0.609317"
"Input24 to Hidden8 Weight","1.288102"
"Input25 to Hidden8 Weight","1.653547"
"Input26 to Hidden8 Weight","-0.120161"
"Input27 to Hidden8 Weight","0.974896"
"Input28 to Hidden8 Weight","-1.089248"
"Input29 to Hidden8 Weight","-0.417574"
"Input30 to Hidden8 Weight","-0.996794"
"Input31 to Hidden8 Weight","1.148008"
"Input32 to Hidden8 Weight","-0.605035"
"Input33 to Hidden8 Weight","1.667814"
"Input34 to Hidden8 Weight","-0.604455"
"Input35 to Hidden8 Weight","1.135554"
"Input36 to Hidden8 Weight","1.057413"
"Input37 to Hidden8 Weight","0.473080"
"Input38 to Hidden8 Weight","-0.537372"
"Input39 to Hidden8 Weight","-0.666259"
"Input40 to Hidden8 Weight","0.606997"
"Input41 to Hidden8 Weight","-1.862306"
"Input42 to Hidden8 Weight","-0.696936"
"Input43 to Hidden8 Weight","-0.058515"
"Input44 to Hidden8 Weight","1.709237"
"Input45 to Hidden8 Weight","-0.358199"
"Input46 to Hidden8 Weight","-1.065049"
"Input47 to Hidden8 Weight","-0.594278"
"Input48 to Hidden8 Weight","2.699868"
"Input49 to Hidden8 Weight","0.653529"
"Input50 to Hidden8 Weight","-1.028129"
"Input51 to Hidden8 Weight","1.357111"
"Input52 to Hidden8 Weight","0.859377"
"Input53 to Hidden8 Weight","-1.309480"
"Input54 to Hidden8 Weight","-0.966414"
"Input55 to Hidden8 Weight","0.194308"
"Input56 to Hidden8 Weight","0.416019"
"Input57 to Hidden8 Weight","-0.231314"
"Input58 to Hidden8 Weight","-0.776571"
"Input59 to Hidden8 Weight","0.282953"
"Input60 to Hidden8 Weight","1.698453"
"Input61 to Hidden8 Weight","0.150889"
"Input62 to Hidden8 Weight","0.353719"
"Input63 to Hidden8 Weight","1.997693"
"Input64 to Hidden8 Weight","0.651493"
"Input65 to Hidden8 Weight","0.713225"
"Input66 to Hidden8 Weight","0.586084"
"Input67 to Hidden8 Weight","-0.349836"
"Input68 to Hidden8 Weight","-0.714194"
"Input69 to Hidden8 Weight","-1.130902"
"Input70 to Hidden8 Weight","0.850135"
"Input71 to Hidden8 Weight","-0.600485"
"Input72 to Hidden8 Weight","-1.277229"
"Input73 to Hidden8 Weight","0.364973"
"Input74 to Hidden8 Weight","-0.560787"
"Input75 to Hidden8 Weight","-0.026285"
"Input76 to Hidden8 Weight","-0.223028"
"Input77 to Hidden8 Weight","-2.323948"
"Input78 to Hidden8 Weight","0.089247"
"Input79 to Hidden8 Weight","0.715140"
"Input80 to Hidden8 Weight","0.509116"
"Input81 to Hidden8 Weight","0.649572"
"Input82 to Hidden8 Weight","-0.320126"
"Input83 to Hidden8 Weight","-1.974498"
"Input84 to Hidden8 Weight","-0.372306"
"Input85 to Hidden8 Weight","-0.760121"
"Input86 to Hidden8 Weight","1.012982"
"Input87 to Hidden8 Weight","-1.720730"
"Input88 to Hidden8 Weight","0.211233"
"Input89 to Hidden8 Weight","0.961528"
"Input90 to Hidden8 Weight","0.620002"
"Input91 to Hidden8 Weight","-0.646344"
"Input92 to Hidden8 Weight","-0.264185"
"Input93 to Hidden8 Weight","0.853212"
"Input94 to Hidden8 Weight","-0.279259"
"Input95 to Hidden8 Weight","-1.157593"
"Input96 to Hidden8 Weight","0.476886"
"Input97 to Hidden8 Weight","-0.952084"
"Input98 to Hidden8 Weight","-0.782743"
"Input99 to Hidden8 Weight","-0.471672"
"Input100 to Hidden8 Weight","0.976068"
"Input101 to Hidden8 Weight","0.452309"
"Input102 to Hidden8 Weight","-1.565613"
"Input103 to Hidden8 Weight","0.383325"
"Input104 to Hidden8 Weight","0.115477"
"Input105 to Hidden8 Weight","-1.196164"
"Input106 to Hidden8 Weight","-1.129931"
"Input107 to Hidden8 Weight","-0.889233"
"Input108 to Hidden8 Weight","-0.074839"
"Input109 to Hidden8 Weight","0.820288"
"Input110 to Hidden8 Weight","-0.686558"
"Input111 to Hidden8 Weight","-0.434591"
"Input112 to Hidden8 Weight","0.394610"
"Input113 to Hidden8 Weight","-1.855674"
"Input114 to Hidden8 Weight","-2.124046"
"Input115 to Hidden8 Weight","-0.589579"
"Input116 to Hidden8 Weight","-0.602306"
"Input117 to Hidden8 Weight","-0.064334"
"Input118 to Hidden8 Weight","-1.088096"
"Input119 to Hidden8 Weight","0.664937"
"Input120 to Hidden8 Weight","0.316866"
"Input121 to Hidden8 Weight","-0.010210"
"Input122 to Hidden8 Weight","0.406191"
"Input123 to Hidden8 Weight","0.257439"
"Input124 to Hidden8 Weight","0.690485"
"Input125 to Hidden8 Weight","1.076254"
"Input126 to Hidden8 Weight","1.519111"
"Input127 to Hidden8 Weight","0.700790"
"Input128 to Hidden8 Weight","-0.522703"
"Input129 to Hidden8 Weight","0.326506"
"Input130 to Hidden8 Weight","1.021836"
"Input131 to Hidden8 Weight","0.481576"
"Input132 to Hidden8 Weight","-0.301397"
"Input133 to Hidden8 Weight","0.586693"
"Input134 to Hidden8 Weight","-0.016946"
"Input135 to Hidden8 Weight","-1.665400"
"Input136 to Hidden8 Weight","0.071174"
"Input137 to Hidden8 Weight","0.531173"
"Input138 to Hidden8 Weight","0.516473"
"Input139 to Hidden8 Weight","0.708885"
"Input140 to Hidden8 Weight","0.496594"
"Input141 to Hidden8 Weight","-0.017149"
"Input142 to Hidden8 Weight","-1.471861"
"Input143 to Hidden8 Weight","-0.169087"
"Input144 to Hidden8 Weight","-0.250862"
"Input145 to Hidden8 Weight","-0.813930"
"Input146 to Hidden8 Weight","-0.641051"
"Input147 to Hidden8 Weight","0.412533"
"Input148 to Hidden8 Weight","0.805753"
"Input149 to Hidden8 Weight","-0.220630"
"Input150 to Hidden8 Weight","0.374446"
"Input151 to Hidden8 Weight","-0.218053"
"Input152 to Hidden8 Weight","-0.310093"
"Input153 to Hidden8 Weight","1.044519"
"Input154 to Hidden8 Weight","-0.028349"
"Input155 to Hidden8 Weight","0.402714"
"Input156 to Hidden8 Weight","0.252705"
"Input157 to Hidden8 Weight","-0.372001"
"Input158 to Hidden8 Weight","1.298927"
"Input159 to Hidden8 Weight","-0.649650"
"Input160 to Hidden8 Weight","-0.105376"
"Input161 to Hidden8 Weight","-0.843734"
"Input162 to Hidden8 Weight","-1.548119"
"Input163 to Hidden8 Weight","1.177445"
"Input164 to Hidden8 Weight","1.228429"
"Input165 to Hidden8 Weight","0.044412"
"Input166 to Hidden8 Weight","0.080390"
"Input167 to Hidden8 Weight","0.484098"
"Input168 to Hidden8 Weight","0.637974"
"Input169 to Hidden8 Weight","1.511427"
"Input170 to Hidden8 Weight","0.712082"
"Input171 to Hidden8 Weight","0.669099"
"Input172 to Hidden8 Weight","0.191370"
"Input173 to Hidden8 Weight","0.434807"
"Input174 to Hidden8 Weight","-0.356260"
"Input175 to Hidden8 Weight","1.137127"
"Input176 to Hidden8 Weight","0.924585"
"Input177 to Hidden8 Weight","-0.298076"
"Input178 to Hidden8 Weight","1.190320"
"Input179 to Hidden8 Weight","0.690954"
"Input180 to Hidden8 Weight","0.163904"
"Input181 to Hidden8 Weight","-0.284759"
"Input182 to Hidden8 Weight","0.076010"
"Input183 to Hidden8 Weight","0.014150"
"Input184 to Hidden8 Weight","-0.753857"
"Input185 to Hidden8 Weight","-0.330581"
"Input186 to Hidden8 Weight","1.422468"
"Input187 to Hidden8 Weight","0.329641"
"Input188 to Hidden8 Weight","-0.342770"
"Input189 to Hidden8 Weight","-0.568079"
"Input190 to Hidden8 Weight","0.119240"
"Input191 to Hidden8 Weight","-1.108985"
"Input192 to Hidden8 Weight","2.175227"
"Input193 to Hidden8 Weight","2.131866"
"Input194 to Hidden8 Weight","0.348821"
"Input195 to Hidden8 Weight","0.236181"
"Input196 to Hidden8 Weight","-0.888530"
"Input197 to Hidden8 Weight","-1.069710"
"Input198 to Hidden8 Weight","-0.879815"
"Input199 to Hidden8 Weight","0.341658"
"Input200 to Hidden8 Weight","1.112513"
"Input201 to Hidden8 Weight","0.975019"
"Input202 to Hidden8 Weight","-0.627155"
"Input203 to Hidden8 Weight","-1.295050"
"Input204 to Hidden8 Weight","-0.988284"
"Input205 to Hidden8 Weight","0.383521"
"Input206 to Hidden8 Weight","0.154018"
"Input207 to Hidden8 Weight","-0.004248"
"Input208 to Hidden8 Weight","-0.276592"
"Input209 to Hidden8 Weight","-0.657671"
"Input210 to Hidden8 Weight","0.275776"
"Input211 to Hidden8 Weight","-0.654458"
"Input212 to Hidden8 Weight","1.199192"
"Input213 to Hidden8 Weight","0.569961"
"Input214 to Hidden8 Weight","0.232332"
"Input215 to Hidden8 Weight","0.278972"
"Input216 to Hidden8 Weight","0.604517"
"Input217 to Hidden8 Weight","0.411315"
"Input218 to Hidden8 Weight","0.141043"
"Input219 to Hidden8 Weight","-0.751393"
"Input220 to Hidden8 Weight","2.152338"
"Input221 to Hidden8 Weight","1.557567"
"Input222 to Hidden8 Weight","0.641359"
"Input223 to Hidden8 Weight","0.029219"
"Input224 to Hidden8 Weight","0.838504"
"Input225 to Hidden8 Weight","-0.518252"
"Input226 to Hidden8 Weight","1.856405"
"Input227 to Hidden8 Weight","-0.856130"
"Input228 to Hidden8 Weight","0.469623"
"Input229 to Hidden8 Weight","-0.500216"
"Input230 to Hidden8 Weight","-0.227815"
"Input231 to Hidden8 Weight","0.044459"
"Input232 to Hidden8 Weight","-1.754961"
"Input233 to Hidden8 Weight","-0.739980"
"Input234 to Hidden8 Weight","0.992454"
"Input235 to Hidden8 Weight","0.642712"
"Input236 to Hidden8 Weight","0.538802"
"Input237 to Hidden8 Weight","0.139053"
"Input238 to Hidden8 Weight","-0.122401"
"Input239 to Hidden8 Weight","-0.226565"
"Input240 to Hidden8 Weight","-0.255848"
"Input241 to Hidden8 Weight","0.077016"
"Input242 to Hidden8 Weight","0.294226"
"Input243 to Hidden8 Weight","-0.031604"
"Input244 to Hidden8 Weight","0.915375"
"Input245 to Hidden8 Weight","0.902238"
"Input246 to Hidden8 Weight","-0.255510"
"Input247 to Hidden8 Weight","0.918196"
"Input248 to Hidden8 Weight","2.126180"
"Input249 to Hidden8 Weight","1.963408"
"Input250 to Hidden8 Weight","1.827208"
"Input251 to Hidden8 Weight","-0.484876"
"Input252 to Hidden8 Weight","-0.575278"
"Input253 to Hidden8 Weight","-0.589764"
"Input254 to Hidden8 Weight","0.596402"
"Input255 to Hidden8 Weight","-0.213866"
"Input256 to Hidden8 Weight","-0.351424"
"Input257 to Hidden8 Weight","-1.572240"
"Input258 to Hidden8 Weight","-0.519631"
"Input259 to Hidden8 Weight","1.310049"
"Input260 to Hidden8 Weight","0.451473"
"Input261 to Hidden8 Weight","-0.639415"
"Input262 to Hidden8 Weight","-0.594771"
"Input263 to Hidden8 Weight","-1.113052"
"Input264 to Hidden8 Weight","-0.149863"
"Input265 to Hidden8 Weight","-0.219326"
"Input266 to Hidden8 Weight","-0.082634"
"Input267 to Hidden8 Weight","0.415496"
"Input268 to Hidden8 Weight","-1.156149"
"Input269 to Hidden8 Weight","-1.886981"
"Input270 to Hidden8 Weight","0.331471"
"Input271 to Hidden8 Weight","-0.228001"
"Input272 to Hidden8 Weight","-0.205175"
"Input273 to Hidden8 Weight","-0.531064"
"Input274 to Hidden8 Weight","0.151005"
"Input275 to Hidden8 Weight","0.625173"
"Input276 to Hidden8 Weight","1.471552"
"Input277 to Hidden8 Weight","1.065378"
"Input278 to Hidden8 Weight","1.413801"
"Input279 to Hidden8 Weight","1.495728"
"Input280 to Hidden8 Weight","0.254265"
"Input281 to Hidden8 Weight","-0.410709"
"Input282 to Hidden8 Weight","0.440887"
"Input283 to Hidden8 Weight","-0.538020"
"Input284 to Hidden8 Weight","0.319987"
"Input285 to Hidden8 Weight","0.200478"
"Input286 to Hidden8 Weight","-0.000473"
"Input287 to Hidden8 Weight","-1.780566"
"Input288 to Hidden8 Weight","-0.498762"
"Input289 to Hidden8 Weight","-0.234098"
"Input290 to Hidden8 Weight","-0.355891"
"Input291 to Hidden8 Weight","-0.100168"
"Input292 to Hidden8 Weight","-0.079757"
"Input293 to Hidden8 Weight","1.366389"
"Input294 to Hidden8 Weight","0.320160"
"Input295 to Hidden8 Weight","-1.295163"
"Input296 to Hidden8 Weight","-0.274536"
"Input297 to Hidden8 Weight","-2.016136"
"Input298 to Hidden8 Weight","-2.738928"
"Input299 to Hidden8 Weight","-0.674484"
"Input300 to Hidden8 Weight","-1.053526"
"Input301 to Hidden8 Weight","1.247759"
"Input302 to Hidden8 Weight","-0.507208"
"Input303 to Hidden8 Weight","0.933243"
"Input304 to Hidden8 Weight","1.268575"
"Input305 to Hidden8 Weight","2.623039"
"Input306 to Hidden8 Weight","1.100592"
"Input307 to Hidden8 Weight","-0.580393"
"Input308 to Hidden8 Weight","0.020710"
"Input309 to Hidden8 Weight","0.280114"
"Input310 to Hidden8 Weight","0.142226"
"Input311 to Hidden8 Weight","0.170718"
"Input312 to Hidden8 Weight","1.343467"
"Input313 to Hidden8 Weight","-0.393687"
"Input314 to Hidden8 Weight","-1.252846"
"Input315 to Hidden8 Weight","-0.912557"
"Input316 to Hidden8 Weight","-0.275763"
"Input317 to Hidden8 Weight","-0.710026"
"Input318 to Hidden8 Weight","-1.031528"
"Input319 to Hidden8 Weight","-0.576277"
"Input320 to Hidden8 Weight","1.325067"
"Input321 to Hidden8 Weight","-0.567642"
"Input322 to Hidden8 Weight","-0.734438"
"Input323 to Hidden8 Weight","-0.186366"
"Input324 to Hidden8 Weight","-0.441520"
"Input325 to Hidden8 Weight","-0.396805"
"Input326 to Hidden8 Weight","0.506562"
"Input327 to Hidden8 Weight","-1.176289"
"Input328 to Hidden8 Weight","-0.658684"
"Input329 to Hidden8 Weight","-1.581856"
"Input330 to Hidden8 Weight","-1.468944"
"Input331 to Hidden8 Weight","-1.983669"
"Input332 to Hidden8 Weight","-0.487925"
"Input333 to Hidden8 Weight","0.604497"
"Input334 to Hidden8 Weight","1.395987"
"Input335 to Hidden8 Weight","0.504155"
"Input336 to Hidden8 Weight","-0.210773"
"Input337 to Hidden8 Weight","0.497741"
"Input338 to Hidden8 Weight","-0.654895"
"Input339 to Hidden8 Weight","0.517506"
"Input340 to Hidden8 Weight","0.150388"
"Input341 to Hidden8 Weight","0.150385"
"Input342 to Hidden8 Weight","0.060329"
"Input343 to Hidden8 Weight","-1.739923"
"Input344 to Hidden8 Weight","-0.568780"
"Input345 to Hidden8 Weight","-2.657356"
"Input346 to Hidden8 Weight","2.234452"
"Input347 to Hidden8 Weight","0.637621"
"Input348 to Hidden8 Weight","1.179876"
"Input349 to Hidden8 Weight","-1.250875"
"Input350 to Hidden8 Weight","1.301302"
"Input351 to Hidden8 Weight","-1.433813"
"Input352 to Hidden8 Weight","-0.260495"
"Input353 to Hidden8 Weight","-3.182038"
"Input354 to Hidden8 Weight","-0.496572"
"Input355 to Hidden8 Weight","-2.090059"
"Input356 to Hidden8 Weight","-2.585146"
"Input357 to Hidden8 Weight","-2.243208"
"Input358 to Hidden8 Weight","-2.704157"
"Input359 to Hidden8 Weight","-1.917901"
"Input360 to Hidden8 Weight","-1.989789"
"Input361 to Hidden8 Weight","0.085415"
"Input362 to Hidden8 Weight","-1.384313"
"Input363 to Hidden8 Weight","0.651084"
"Input364 to Hidden8 Weight","-0.701433"
"Input365 to Hidden8 Weight","-0.736305"
"Input366 to Hidden8 Weight","1.105284"
"Input367 to Hidden8 Weight","-0.187964"
"Input368 to Hidden8 Weight","0.784152"
"Input369 to Hidden8 Weight","-0.735940"
"Input370 to Hidden8 Weight","-0.740704"
"Input371 to Hidden8 Weight","0.795732"
"Input372 to Hidden8 Weight","0.255213"
"Input373 to Hidden8 Weight","2.563284"
"Input374 to Hidden8 Weight","1.145804"
"Input375 to Hidden8 Weight","1.679443"
"Input376 to Hidden8 Weight","-0.417821"
"Input377 to Hidden8 Weight","0.407846"
"Input378 to Hidden8 Weight","-0.038185"
"Input379 to Hidden8 Weight","-0.109291"
"Input380 to Hidden8 Weight","-0.892506"
"Input381 to Hidden8 Weight","-0.125487"
"Input382 to Hidden8 Weight","-0.360018"
"Input383 to Hidden8 Weight","-2.086081"
"Input384 to Hidden8 Weight","-2.239643"
"Input385 to Hidden8 Weight","-0.860356"
"Input386 to Hidden8 Weight","-0.284530"
"Input387 to Hidden8 Weight","-1.803866"
"Input388 to Hidden8 Weight","0.615379"
"Input389 to Hidden8 Weight","-0.843927"
"Input390 to Hidden8 Weight","2.136115"
"Input391 to Hidden8 Weight","1.367065"
"Input392 to Hidden8 Weight","0.097731"
"Input393 to Hidden8 Weight","-0.557050"
"Input394 to Hidden8 Weight","-2.117991"
"Input395 to Hidden8 Weight","-0.329151"
"Input396 to Hidden8 Weight","-1.077297"
"Input397 to Hidden8 Weight","0.720275"
"Input398 to Hidden8 Weight","0.929732"
"Input399 to Hidden8 Weight","0.868454"
"Input400 to Hidden8 Weight","0.355707"
"Input401 to Hidden8 Weight","-0.437365"
"Input402 to Hidden8 Weight","-0.832759"
"Input403 to Hidden8 Weight","-1.678080"
"Input404 to Hidden8 Weight","-0.980635"
"Input405 to Hidden8 Weight","-0.314025"
"Input406 to Hidden8 Weight","0.165430"
"Input407 to Hidden8 Weight","-1.052964"
"Input408 to Hidden8 Weight","-1.491950"
"Input409 to Hidden8 Weight","-0.664820"
"Input410 to Hidden8 Weight","-2.266853"
"Input411 to Hidden8 Weight","0.369735"
"Input412 to Hidden8 Weight","0.510775"
"Input413 to Hidden8 Weight","-0.368301"
"Input414 to Hidden8 Weight","0.150923"
"Input415 to Hidden8 Weight","-1.707120"
"Input416 to Hidden8 Weight","-0.190443"
"Input417 to Hidden8 Weight","2.855438"
"Input418 to Hidden8 Weight","0.202403"
"Input419 to Hidden8 Weight","-1.156711"
"Input420 to Hidden8 Weight","0.613096"
"Input421 to Hidden8 Weight","0.554606"
"Input422 to Hidden8 Weight","-0.224741"
"Input423 to Hidden8 Weight","-1.319586"
"Input424 to Hidden8 Weight","0.218810"
"Input425 to Hidden8 Weight","1.363146"
"Input426 to Hidden8 Weight","0.477718"
"Input427 to Hidden8 Weight","-1.205980"
"Input428 to Hidden8 Weight","0.650023"
"Input429 to Hidden8 Weight","0.254932"
"Input430 to Hidden8 Weight","0.573258"
"Input431 to Hidden8 Weight","0.116552"
"Input432 to Hidden8 Weight","0.737436"
"Input433 to Hidden8 Weight","0.069169"
"Input434 to Hidden8 Weight","-0.395488"
"Input435 to Hidden8 Weight","0.929531"
"Input436 to Hidden8 Weight","-0.684540"
"Input437 to Hidden8 Weight","-1.633137"
"Input438 to Hidden8 Weight","-0.796292"
"Input439 to Hidden8 Weight","-0.969435"
"Input440 to Hidden8 Weight","1.169066"
"Input441 to Hidden8 Weight","0.820220"
"Input442 to Hidden8 Weight","0.251537"
"Input443 to Hidden8 Weight","1.577897"
"Input444 to Hidden8 Weight","-0.910106"
"Input445 to Hidden8 Weight","0.550575"
"Input446 to Hidden8 Weight","-0.910988"
"Input447 to Hidden8 Weight","-0.156614"
"Input448 to Hidden8 Weight","1.313977"
"Input449 to Hidden8 Weight","0.348963"
"Input450 to Hidden8 Weight","0.512778"
"Input451 to Hidden8 Weight","-1.176295"
"Input452 to Hidden8 Weight","-1.062783"
"Input453 to Hidden8 Weight","0.540312"
"Input454 to Hidden8 Weight","-0.315917"
"Input455 to Hidden8 Weight","-1.571346"
"Input456 to Hidden8 Weight","-3.252369"
"Input457 to Hidden8 Weight","-5.255615"
"Input458 to Hidden8 Weight","-1.684618"
"Input459 to Hidden8 Weight","-0.059141"
"Input460 to Hidden8 Weight","0.704297"
"Input461 to Hidden8 Weight","-0.377764"
"Input462 to Hidden8 Weight","-1.164577"
"Input463 to Hidden8 Weight","-1.301440"
"Input464 to Hidden8 Weight","-1.488414"
"Input465 to Hidden8 Weight","-0.603123"
"Input466 to Hidden8 Weight","-0.361372"
"Input467 to Hidden8 Weight","0.849473"
"Input468 to Hidden8 Weight","1.542416"
"Input469 to Hidden8 Weight","1.419302"
"Input470 to Hidden8 Weight","0.087904"
"Input471 to Hidden8 Weight","0.137934"
"Input472 to Hidden8 Weight","-0.142366"
"Input473 to Hidden8 Weight","-0.367370"
"Input474 to Hidden8 Weight","0.974079"
"Input475 to Hidden8 Weight","-0.295712"
"Input476 to Hidden8 Weight","0.703503"
"Input477 to Hidden8 Weight","-1.280208"
"Input478 to Hidden8 Weight","-0.568540"
"Input479 to Hidden8 Weight","0.983931"
"Input480 to Hidden8 Weight","2.401963"
"Input481 to Hidden8 Weight","-0.607620"
"Input482 to Hidden8 Weight","1.293593"
"Input483 to Hidden8 Weight","-3.441000"
"Input484 to Hidden8 Weight","-3.638509"
"Input485 to Hidden8 Weight","-4.876385"
"Input486 to Hidden8 Weight","-4.516580"
"Input487 to Hidden8 Weight","-5.852823"
"Input488 to Hidden8 Weight","-5.364479"
"Input489 to Hidden8 Weight","-2.799220"
"Input490 to Hidden8 Weight","-4.047033"
"Input491 to Hidden8 Weight","-1.769489"
"Input492 to Hidden8 Weight","-1.451935"
"Input493 to Hidden8 Weight","0.002360"
"Input494 to Hidden8 Weight","1.389834"
"Input495 to Hidden8 Weight","1.766554"
"Input496 to Hidden8 Weight","0.337086"
"Input497 to Hidden8 Weight","0.239671"
"Input498 to Hidden8 Weight","-0.433261"
"Input499 to Hidden8 Weight","0.945396"
"Input500 to Hidden8 Weight","-0.082014"
"Input501 to Hidden8 Weight","-0.373581"
"Input502 to Hidden8 Weight","-1.157084"
"Input503 to Hidden8 Weight","0.920464"
"Input504 to Hidden8 Weight","0.359404"
"Input505 to Hidden8 Weight","0.366144"
"Input506 to Hidden8 Weight","1.397801"
"Input507 to Hidden8 Weight","0.534620"
"Input508 to Hidden8 Weight","1.184689"
"Input509 to Hidden8 Weight","1.357002"
"Input510 to Hidden8 Weight","-0.609786"
"Input511 to Hidden8 Weight","-0.713413"
"Input512 to Hidden8 Weight","-0.390419"
"Input513 to Hidden8 Weight","-1.871168"
"Input514 to Hidden8 Weight","-3.003582"
"Input515 to Hidden8 Weight","-2.343474"
"Input516 to Hidden8 Weight","-3.421794"
"Input517 to Hidden8 Weight","-1.291664"
"Input518 to Hidden8 Weight","-1.969651"
"Input519 to Hidden8 Weight","-1.530763"
"Input520 to Hidden8 Weight","0.730185"
"Input521 to Hidden8 Weight","-0.040310"
"Input522 to Hidden8 Weight","-0.471265"
"Input523 to Hidden8 Weight","0.283641"
"Input524 to Hidden8 Weight","0.277943"
"Input525 to Hidden8 Weight","-0.872101"
"Input526 to Hidden8 Weight","0.579085"
"Input527 to Hidden8 Weight","0.897292"
"Input528 to Hidden8 Weight","1.524985"
"Input529 to Hidden8 Weight","-0.140274"
"Input530 to Hidden8 Weight","1.750885"
"Input531 to Hidden8 Weight","-0.431381"
"Input532 to Hidden8 Weight","1.364084"
"Input533 to Hidden8 Weight","0.481624"
"Input534 to Hidden8 Weight","-1.203840"
"Input535 to Hidden8 Weight","1.700471"
"Input536 to Hidden8 Weight","0.834378"
"Input537 to Hidden8 Weight","1.597191"
"Input538 to Hidden8 Weight","1.914973"
"Input539 to Hidden8 Weight","0.277228"
"Input540 to Hidden8 Weight","0.693437"
"Input541 to Hidden8 Weight","0.845947"
"Input542 to Hidden8 Weight","2.120461"
"Input543 to Hidden8 Weight","0.649326"
"Input544 to Hidden8 Weight","1.948409"
"Input545 to Hidden8 Weight","1.434066"
"Input546 to Hidden8 Weight","0.526366"
"Input547 to Hidden8 Weight","1.411052"
"Input548 to Hidden8 Weight","0.175150"
"Input549 to Hidden8 Weight","1.829565"
"Input550 to Hidden8 Weight","1.167752"
"Input551 to Hidden8 Weight","-0.709122"
"Input552 to Hidden8 Weight","1.542743"
"Input553 to Hidden8 Weight","2.371789"
"Input554 to Hidden8 Weight","2.443931"
"Input555 to Hidden8 Weight","1.119975"
"Input556 to Hidden8 Weight","0.720853"
"Input557 to Hidden8 Weight","-0.050906"
"Input558 to Hidden8 Weight","1.588533"
"Input559 to Hidden8 Weight","-0.582436"
"Input560 to Hidden8 Weight","-0.244871"
"Input561 to Hidden8 Weight","-0.508893"
"Input562 to Hidden8 Weight","0.319448"
"Input563 to Hidden8 Weight","0.966795"
"Input564 to Hidden8 Weight","0.485856"
"Input565 to Hidden8 Weight","1.660040"
"Input566 to Hidden8 Weight","2.616458"
"Input567 to Hidden8 Weight","1.528042"
"Input568 to Hidden8 Weight","0.089707"
"Input569 to Hidden8 Weight","1.243726"
"Input570 to Hidden8 Weight","1.785929"
"Input571 to Hidden8 Weight","2.450701"
"Input572 to Hidden8 Weight","0.980787"
"Input573 to Hidden8 Weight","0.862798"
"Input574 to Hidden8 Weight","1.420497"
"Input575 to Hidden8 Weight","1.926085"
"Input576 to Hidden8 Weight","0.838753"
"Input577 to Hidden8 Weight","0.837475"
"Input578 to Hidden8 Weight","1.276535"
"Input579 to Hidden8 Weight","0.776441"
"Input580 to Hidden8 Weight","0.663659"
"Input581 to Hidden8 Weight","0.112660"
"Input582 to Hidden8 Weight","2.549518"
"Input583 to Hidden8 Weight","1.919261"
"Input584 to Hidden8 Weight","0.443916"
"Input585 to Hidden8 Weight","1.068103"
"Input586 to Hidden8 Weight","-1.106557"
"Input587 to Hidden8 Weight","-1.528883"
"Input588 to Hidden8 Weight","-0.985181"
"Input589 to Hidden8 Weight","-0.516142"
"Input590 to Hidden8 Weight","-0.366148"
"Input591 to Hidden8 Weight","0.393859"
"Input592 to Hidden8 Weight","1.002065"
"Input593 to Hidden8 Weight","1.990917"
"Input594 to Hidden8 Weight","1.101688"
"Input595 to Hidden8 Weight","1.719032"
"Input596 to Hidden8 Weight","3.420128"
"Input597 to Hidden8 Weight","0.334459"
"Input598 to Hidden8 Weight","0.319749"
"Input599 to Hidden8 Weight","2.141222"
"Input600 to Hidden8 Weight","0.219746"
"Input601 to Hidden8 Weight","1.530519"
"Input602 to Hidden8 Weight","0.493966"
"Input603 to Hidden8 Weight","-0.121851"
"Input604 to Hidden8 Weight","-0.389710"
"Input605 to Hidden8 Weight","0.467615"
"Input606 to Hidden8 Weight","-0.183310"
"Input607 to Hidden8 Weight","0.426860"
"Input608 to Hidden8 Weight","1.983687"
"Input609 to Hidden8 Weight","0.045244"
"Input610 to Hidden8 Weight","-0.139120"
"Input611 to Hidden8 Weight","1.218521"
"Input612 to Hidden8 Weight","0.005022"
"Input613 to Hidden8 Weight","-1.280116"
"Input614 to Hidden8 Weight","-0.581382"
"Input615 to Hidden8 Weight","-0.497187"
"Input616 to Hidden8 Weight","-0.452958"
"Input617 to Hidden8 Weight","-0.538997"
"Input618 to Hidden8 Weight","-0.796404"
"Input619 to Hidden8 Weight","0.567192"
"Input620 to Hidden8 Weight","0.495256"
"Input621 to Hidden8 Weight","0.897183"
"Input622 to Hidden8 Weight","0.513845"
"Input623 to Hidden8 Weight","0.354922"
"Input624 to Hidden8 Weight","0.685605"
"Input625 to Hidden8 Weight","1.256391"
"Input626 to Hidden8 Weight","0.126359"
"Input627 to Hidden8 Weight","0.264682"
"Input628 to Hidden8 Weight","1.209754"
"Input629 to Hidden8 Weight","0.742160"
"Input630 to Hidden8 Weight","1.110727"
"Input631 to Hidden8 Weight","0.891365"
"Input632 to Hidden8 Weight","0.728176"
"Input633 to Hidden8 Weight","-0.788732"
"Input634 to Hidden8 Weight","-0.073748"
"Input635 to Hidden8 Weight","0.869314"
"Input636 to Hidden8 Weight","0.091709"
"Input637 to Hidden8 Weight","-0.557838"
"Input638 to Hidden8 Weight","1.385179"
"Input639 to Hidden8 Weight","2.537834"
"Input640 to Hidden8 Weight","1.513638"
